beach_id,tide_time,tide_type,tide_height
968,2023-09-27 10:16:00.000000 +00:00,low,-3.7304301932510486
968,2023-09-27 16:34:00.000000 +00:00,high,4.453511395601175
968,2023-09-27 22:43:00.000000 +00:00,low,-4.44169949356312
968,2023-09-28 05:00:00.000000 +00:00,high,4.64225431242748
968,2023-09-28 11:01:00.000000 +00:00,low,-4.582947740378792
968,2023-09-28 17:19:00.000000 +00:00,high,5.263581995293623
968,2023-09-28 23:25:00.000000 +00:00,low,-5.154302012174159
968,2023-09-29 05:42:00.000000 +00:00,high,5.296713251527652
968,2023-09-29 11:42:00.000000 +00:00,low,-5.215134054442832
968,2023-09-29 18:00:00.000000 +00:00,high,5.790355855210473
968,2023-09-30 00:04:00.000000 +00:00,low,-5.579146784604665
968,2023-09-30 06:21:00.000000 +00:00,high,5.6535490452913715
968,2023-09-30 12:20:00.000000 +00:00,low,-5.547341253070573
968,2023-09-30 18:39:00.000000 +00:00,high,5.97030212715438
969,2023-09-21 02:28:00.000000 +00:00,low,-2.377437802186502
969,2023-09-21 08:41:00.000000 +00:00,high,2.3714784423522164
969,2023-09-21 14:47:00.000000 +00:00,low,-2.168290609230962
969,2023-09-21 21:04:00.000000 +00:00,high,2.170858342099105
969,2023-09-22 03:11:00.000000 +00:00,low,-1.9345769556744183
969,2023-09-22 09:30:00.000000 +00:00,high,1.9568596398304359
969,2023-09-22 15:40:00.000000 +00:00,low,-1.7229480872341032
969,2023-09-22 22:01:00.000000 +00:00,high,1.6913783377889056
969,2023-09-23 04:13:00.000000 +00:00,low,-1.4823471848261356
969,2023-09-23 10:38:00.000000 +00:00,high,1.5737290103924113
969,2023-09-23 17:03:00.000000 +00:00,low,-1.3576724658681985
969,2023-09-23 23:25:00.000000 +00:00,high,1.343388385052902
969,2023-09-24 05:53:00.000000 +00:00,low,-1.2301430185799562
969,2023-09-24 12:14:00.000000 +00:00,high,1.4525853654874583
969,2023-09-24 18:58:00.000000 +00:00,low,-1.3948508000941782
969,2023-09-25 01:08:00.000000 +00:00,high,1.407107890804276
969,2023-09-25 07:40:00.000000 +00:00,low,-1.4707837583611503
969,2023-09-25 13:48:00.000000 +00:00,high,1.7852949722189584
969,2023-09-25 20:26:00.000000 +00:00,low,-1.8947004237601828
969,2023-09-26 02:30:00.000000 +00:00,high,1.8813337246634871
969,2023-09-26 08:52:00.000000 +00:00,low,-2.0461457989399627
969,2023-09-26 14:57:00.000000 +00:00,high,2.392115448535536
969,2023-09-26 21:25:00.000000 +00:00,low,-2.5500239974407055
969,2023-09-27 03:28:00.000000 +00:00,high,2.4966497712738502
969,2023-09-27 09:45:00.000000 +00:00,low,-2.6899615545216617
969,2023-09-27 15:49:00.000000 +00:00,high,3.034202015450732
969,2023-09-27 22:13:00.000000 +00:00,low,-3.163934253023013
969,2023-09-28 04:15:00.000000 +00:00,high,3.074844816021612
969,2023-09-28 10:30:00.000000 +00:00,low,-3.25679169455242
969,2023-09-28 16:34:00.000000 +00:00,high,3.5728143331296995
969,2023-09-28 22:55:00.000000 +00:00,low,-3.6303396983491476
969,2023-09-29 04:57:00.000000 +00:00,high,3.5188032686167103
969,2023-09-29 11:11:00.000000 +00:00,low,-3.6597470913714067
969,2023-09-29 17:15:00.000000 +00:00,high,3.9257210116543324
969,2023-09-29 23:34:00.000000 +00:00,low,-3.888038574199866
969,2023-09-30 05:36:00.000000 +00:00,high,3.772030689423386
969,2023-09-30 11:49:00.000000 +00:00,low,-3.8477335663035666
969,2023-09-30 17:54:00.000000 +00:00,high,4.048450717180528
970,2023-09-21 03:24:00.000000 +00:00,high,0.24788385546394356
970,2023-09-21 10:16:00.000000 +00:00,low,-1.0574773395419874
970,2023-09-21 18:06:00.000000 +00:00,high,0.9178810364698844
970,2023-09-22 00:35:00.000000 +00:00,low,0.08696576182288575
970,2023-09-22 03:19:00.000000 +00:00,high,0.1570989898321555
970,2023-09-22 10:56:00.000000 +00:00,low,-1.0865501682994183
970,2023-09-22 19:20:00.000000 +00:00,high,0.9543164155839261
970,2023-09-23 11:49:00.000000 +00:00,low,-1.0682724757267148
970,2023-09-23 20:43:00.000000 +00:00,high,1.0175908857080789
970,2023-09-24 13:02:00.000000 +00:00,low,-1.0181291687247402
970,2023-09-24 21:57:00.000000 +00:00,high,1.1013684912062842
970,2023-09-25 14:33:00.000000 +00:00,low,-0.981739679507884
970,2023-09-25 22:55:00.000000 +00:00,high,1.168748834270204
970,2023-09-26 06:26:00.000000 +00:00,low,-0.22439126929311715
970,2023-09-26 09:42:00.000000 +00:00,high,-0.08707910697596845
970,2023-09-26 16:01:00.000000 +00:00,low,-0.9881214294317103
970,2023-09-26 23:43:00.000000 +00:00,high,1.1894274964673868
970,2023-09-27 06:34:00.000000 +00:00,low,-0.33365001845114667
970,2023-09-27 11:07:00.000000 +00:00,high,0.15158957405551002
970,2023-09-27 17:14:00.000000 +00:00,low,-1.0081254575334668
970,2023-09-28 00:25:00.000000 +00:00,high,1.1503216041309738
970,2023-09-28 06:53:00.000000 +00:00,low,-0.4697987825171109
970,2023-09-28 12:09:00.000000 +00:00,high,0.4314410113603623
970,2023-09-28 18:17:00.000000 +00:00,low,-0.9988405991827558
970,2023-09-29 01:01:00.000000 +00:00,high,1.0519095126142868
970,2023-09-29 07:17:00.000000 +00:00,low,-0.6224545688756514
970,2023-09-29 13:02:00.000000 +00:00,high,0.6984027577628421
970,2023-09-29 19:14:00.000000 +00:00,low,-0.933672043970042
970,2023-09-30 01:35:00.000000 +00:00,high,0.9045743319307513
970,2023-09-30 07:43:00.000000 +00:00,low,-0.7780625770556235
970,2023-09-30 13:53:00.000000 +00:00,high,0.9171074093015401
970,2023-09-30 20:07:00.000000 +00:00,low,-0.8049028159161262
971,2023-09-21 00:19:00.000000 +00:00,high,1.412419536572161
971,2023-09-21 07:15:00.000000 +00:00,low,-1.3705163630150765
971,2023-09-21 13:37:00.000000 +00:00,high,0.56117130808473
971,2023-09-21 18:44:00.000000 +00:00,low,-0.41969092159875493
971,2023-09-22 01:03:00.000000 +00:00,high,1.3156627627312432
971,2023-09-22 08:18:00.000000 +00:00,low,-1.2869648942127272
